K,Metric,Dataset,Voting,CV,Accuracy,F-score,Precision,Recall
9,minkowski,wine,distance,3,0.9664750957854406,0.9676287212519097,0.9667995746943115,0.9720209339774556
9,minkowski,wine,distance,4,0.9719638242894058,0.9727542519350412,0.971207264957265,0.9765795206971677
9,minkowski,wine,distance,5,0.9720549120549121,0.9724600695175407,0.9715617715617716,0.9765079365079365
9,minkowski,wine,distance,6,0.9551587301587302,0.9558742542544758,0.9552188552188552,0.9625420875420877
11,minkowski,wine,distance,2,0.9494949494949495,0.9496124891686355,0.9471254208754208,0.955489417989418
11,minkowski,wine,distance,3,0.960727969348659,0.9626032605094448,0.9606686152721959,0.9662640901771337
11,minkowski,wine,distance,4,0.9775193798449613,0.9781488235567932,0.9767628205128205,0.9812091503267973
11,minkowski,wine,distance,5,0.9774603174603176,0.9779487179487178,0.9783549783549784,0.980952380952381
11,minkowski,wine,distance,6,0.9714285714285715,0.9724610617193737,0.9725028058361391,0.9760101010101011
13,minkowski,wine,distance,2,0.9777777777777779,0.9781530676786845,0.9767628205128205,0.9814814814814814
13,minkowski,wine,distance,3,0.9829501915708813,0.9836593954393642,0.982617491441021,0.985708534621578
13,minkowski,wine,distance,4,0.9775193798449612,0.9781034884038222,0.9764155982905983,0.9812091503267975
13,minkowski,wine,distance,5,0.9777512806924571,0.9786740001812466,0.9782051282051283,0.9815873015873017
13,minkowski,wine,distance,6,0.9662698412698414,0.9674018202308238,0.9670594837261505,0.9718013468013469
15,minkowski,wine,distance,2,0.9660353535353536,0.96674035177777,0.9653524492234169,0.9715608465608466
15,minkowski,wine,distance,3,0.9831417624521072,0.9838766984935466,0.982617491441021,0.9859098228663447
15,minkowski,wine,distance,4,0.9664082687338501,0.9674643872298538,0.9663255045607988,0.9719498910675382
15,minkowski,wine,distance,5,0.9717281146692912,0.9722114770218088,0.9705283605283606,0.9765079365079365
15,minkowski,wine,distance,6,0.9777777777777779,0.9786547322779207,0.9787878787878789,0.9814814814814815
17,minkowski,wine,distance,2,0.9492424242424242,0.9516997016197783,0.9529100529100529,0.9575396825396826
17,minkowski,wine,distance,3,0.9722222222222222,0.9724386694382328,0.9705363626932254,0.9768518518518517
17,minkowski,wine,distance,4,0.9772609819121447,0.9778013599766937,0.9764155982905983,0.9809368191721133
17,minkowski,wine,distance,5,0.978078078078078,0.9788224121557455,0.9783549783549784,0.9815873015873017
17,minkowski,wine,distance,6,0.9722222222222222,0.9727517123084045,0.9726150392817058,0.976851851851852
19,minkowski,wine,distance,2,0.9717171717171718,0.9725971093992336,0.9710504549214227,0.9763227513227514
19,minkowski,wine,distance,3,0.9716475095785441,0.9724175547512744,0.9710550887021475,0.9762479871175523
19,minkowski,wine,distance,4,0.9722222222222222,0.9724540043290044,0.9709653092006033,0.9768518518518519
19,minkowski,wine,distance,5,0.9774424003835769,0.9782770335801189,0.9770163170163171,0.9812698412698413
19,minkowski,wine,distance,6,0.9773809523809525,0.9781462146069316,0.9782828282828282,0.9810606060606061
21,minkowski,wine,distance,2,0.9662878787878788,0.9670217065672737,0.9645405982905983,0.9718253968253968
21,minkowski,wine,distance,3,0.9718390804597701,0.9722925298525498,0.9702718124286752,0.9764492753623188
21,minkowski,wine,distance,4,0.9666666666666667,0.9667124358704056,0.9665064102564103,0.9722222222222222
21,minkowski,wine,distance,5,0.9771335200746967,0.9777016392088855,0.9771950271950273,0.980952380952381
21,minkowski,wine,distance,6,0.9777777777777779,0.9786547322779207,0.9787878787878789,0.9814814814814815
23,minkowski,wine,distance,2,0.9607323232323233,0.9617334650117471,0.9593434656741109,0.9671957671957672
23,minkowski,wine,distance,3,0.960536398467433,0.9610716697849241,0.9595218053551386,0.9648752012882449
23,minkowski,wine,distance,4,0.9666666666666667,0.9673332233863544,0.9660599816849816,0.9722222222222222
23,minkowski,wine,distance,5,0.9715686274509803,0.9721398585593857,0.9715384615384617,0.9761904761904763
23,minkowski,wine,distance,6,0.9722222222222222,0.972608191278268,0.9713804713804713,0.976851851851852
25,minkowski,wine,distance,2,0.9608585858585859,0.9619244070602081,0.9603121266427719,0.9673280423280424
25,minkowski,wine,distance,3,0.9718390804597701,0.9724315056012817,0.9705363626932254,0.9764492753623188
25,minkowski,wine,distance,4,0.9664082687338501,0.9665801961058128,0.9639423076923077,0.9719498910675382
25,minkowski,wine,distance,5,0.9725225225225225,0.9732915479582147,0.9724941724941726,0.9768253968253969
25,minkowski,wine,distance,6,0.9718253968253969,0.9727221448179852,0.9719977553310887,0.9764309764309765
27,minkowski,wine,distance,2,0.9323232323232323,0.9342571386478089,0.9348421379428054,0.9412037037037037
27,minkowski,wine,distance,3,0.9720306513409961,0.9722974095675744,0.9702718124286752,0.9766505636070854
27,minkowski,wine,distance,4,0.960594315245478,0.9616687133696639,0.9595886752136753,0.9670479302832244
27,minkowski,wine,distance,5,0.9715779645191411,0.9719389070968019,0.9703496503496505,0.9761904761904763
27,minkowski,wine,distance,6,0.9773809523809525,0.9776756706581269,0.9782828282828282,0.981060606060606
29,minkowski,wine,distance,2,0.9719696969696969,0.9735184022182973,0.9721639784946237,0.9765873015873017
29,minkowski,wine,distance,3,0.9720306513409961,0.9726765511231866,0.9716095795043164,0.9766505636070854
29,minkowski,wine,distance,4,0.9719638242894058,0.9726970429973767,0.9725694444444444,0.9765795206971678
29,minkowski,wine,distance,5,0.9723723723723724,0.9722266239507619,0.9733044733044732,0.9765079365079365
29,minkowski,wine,distance,6,0.9607142857142859,0.9622771374689533,0.962121212121212,0.9671717171717172
3,chebyshev,wine,reverse_distance,2,0.8424242424242425,0.8464680214165458,0.8480478408671481,0.8511311804415254
3,chebyshev,wine,reverse_distance,3,0.8877394636015326,0.8898521845883374,0.8965731559171681,0.8897342995169083
3,chebyshev,wine,reverse_distance,4,0.8886304909560724,0.8880182036479092,0.8972038925986294,0.8969498910675382
3,chebyshev,wine,reverse_distance,5,0.8880064097711156,0.8887808032293159,0.8904580604580605,0.8974843674843676
3,chebyshev,wine,reverse_distance,6,0.8869047619047619,0.8887176374914741,0.89000259000259,0.8935325476992143
5,chebyshev,wine,reverse_distance,2,0.898989898989899,0.9025026677337602,0.9021988777224579,0.9092592592592592
5,chebyshev,wine,reverse_distance,3,0.9047892720306513,0.9066702369341727,0.9074855699855698,0.9105072463768117
5,chebyshev,wine,reverse_distance,4,0.8992248062015504,0.9009478210322072,0.9053000995822202,0.9089052287581699
5,chebyshev,wine,reverse_distance,5,0.8932710020945315,0.8961253132832081,0.8993717393717395,0.905079365079365
5,chebyshev,wine,reverse_distance,6,0.8825396825396826,0.8845469830444257,0.8918835793835793,0.8949915824915825
7,chebyshev,wine,reverse_distance,2,0.9049242424242425,0.9053272688514661,0.907943619782577,0.9153439153439152
7,chebyshev,wine,reverse_distance,3,0.8990421455938696,0.9011341828611695,0.906199695744049,0.9101046698872786
7,chebyshev,wine,reverse_distance,4,0.8989664082687339,0.9002983804756608,0.9043698676051617,0.9102941176470588
7,chebyshev,wine,reverse_distance,5,0.8872205819264642,0.8882399030469206,0.8883705183705185,0.8953150553150554
7,chebyshev,wine,reverse_distance,6,0.9154761904761904,0.9161520296582216,0.9181397306397305,0.9237373737373736
9,chebyshev,wine,reverse_distance,2,0.9212121212121211,0.9241227958306775,0.9252787165590873,0.9254766465973363
9,chebyshev,wine,reverse_distance,3,0.9442528735632184,0.946897603827725,0.9476831810165143,0.9502616747181966
9,chebyshev,wine,reverse_distance,4,0.9093023255813955,0.9115776068491912,0.9100472240178122,0.9176859632741985
9,chebyshev,wine,reverse_distance,5,0.9088336235395058,0.9101618905646891,0.916039146039146,0.9160846560846562
9,chebyshev,wine,reverse_distance,6,0.9154761904761904,0.9163726910838456,0.9213945005611673,0.92003367003367
11,chebyshev,wine,reverse_distance,2,0.9268939393939394,0.9290197547945732,0.9297003345989147,0.9347222222222222
11,chebyshev,wine,reverse_distance,3,0.943295019157088,0.9455395835826187,0.9462897402448487,0.9482381981523859
11,chebyshev,wine,reverse_distance,4,0.9153746770025839,0.9157933230833311,0.9191465261318202,0.9206699346405229
11,chebyshev,wine,reverse_distance,5,0.9380414868650163,0.9397215098938976,0.9411962111962111,0.9432275132275134
11,chebyshev,wine,reverse_distance,6,0.8988095238095238,0.9026196726369472,0.9073253906587241,0.9089225589225589
13,chebyshev,wine,reverse_distance,2,0.9101010101010101,0.9098467174218696,0.9137453798638009,0.9103379857690201
13,chebyshev,wine,reverse_distance,3,0.8871647509578544,0.8888602503363664,0.8893600794916584,0.8940715314857192
13,chebyshev,wine,reverse_distance,4,0.9378552971576227,0.9390281364208614,0.9405865444468385,0.944744008714597
13,chebyshev,wine,reverse_distance,5,0.9428112145759204,0.9462160384118012,0.947591575091575,0.9483838383838383
13,chebyshev,wine,reverse_distance,6,0.9325396825396824,0.9349751615275238,0.9377741086074418,0.9375420875420875
15,chebyshev,wine,reverse_distance,2,0.9214646464646464,0.9225449469227065,0.9220371785077668,0.931223773034118
15,chebyshev,wine,reverse_distance,3,0.9496168582375479,0.9514864736138028,0.9510756950308035,0.9537640901771337
15,chebyshev,wine,reverse_distance,4,0.9325581395348838,0.9343922900560996,0.9333228590581532,0.9370214752567693
15,chebyshev,wine,reverse_distance,5,0.9436149594973123,0.9452675768449987,0.9445376845376845,0.95
15,chebyshev,wine,reverse_distance,6,0.9273809523809525,0.9291617767001399,0.9293350168350168,0.9350308641975308
17,chebyshev,wine,reverse_distance,2,0.8988636363636364,0.8992630520302644,0.8980264806877709,0.9056878306878307
17,chebyshev,wine,reverse_distance,3,0.921647509578544,0.9231839555539967,0.9225094512375214,0.930414653784219
17,chebyshev,wine,reverse_distance,4,0.9383720930232559,0.9399496626607633,0.9416938997821351,0.9455610021786492
17,chebyshev,wine,reverse_distance,5,0.9383947813359578,0.9401626110021912,0.944745254745255,0.945844155844156
17,chebyshev,wine,reverse_distance,6,0.9488095238095239,0.9508256713606245,0.95239898989899,0.9536335578002245
19,chebyshev,wine,reverse_distance,2,0.9102272727272727,0.9112597458703064,0.912534348864994,0.9206349206349206
19,chebyshev,wine,reverse_distance,3,0.9105363984674328,0.9118761462476463,0.9157102047531446,0.9198766844647852
19,chebyshev,wine,reverse_distance,4,0.9378552971576227,0.9397265450067175,0.9395550527903469,0.945942265795207
19,chebyshev,wine,reverse_distance,5,0.932671915613092,0.9345586833992631,0.9344396344396344,0.9392592592592592
19,chebyshev,wine,reverse_distance,6,0.9321428571428573,0.9336404680140941,0.9396378313044981,0.9352272727272727
21,chebyshev,wine,reverse_distance,2,0.8933080808080808,0.8952433307000052,0.8961349960703409,0.9032407407407408
21,chebyshev,wine,reverse_distance,3,0.8988505747126436,0.9012087845270034,0.9048174379376426,0.9069741079752521
21,chebyshev,wine,reverse_distance,4,0.9267441860465115,0.927835776881768,0.9303926315342723,0.930349361967009
21,chebyshev,wine,reverse_distance,5,0.9153158200217023,0.9183561216307213,0.9246886446886446,0.9234391534391534
21,chebyshev,wine,reverse_distance,6,0.9384920634920636,0.9399803253170687,0.9389450056116723,0.9477272727272728
23,chebyshev,wine,reverse_distance,2,0.8537878787878788,0.856214271983984,0.8580698689012772,0.8601920270023719
23,chebyshev,wine,reverse_distance,3,0.8986590038314176,0.901073026380824,0.9006425436519212,0.9077898550724638
23,chebyshev,wine,reverse_distance,4,0.8981912144702843,0.8977654668633136,0.901118951854246,0.9001089324618736
23,chebyshev,wine,reverse_distance,5,0.9264627652862947,0.9285334517256203,0.9301653901653901,0.9344973544973545
23,chebyshev,wine,reverse_distance,6,0.9325396825396827,0.9339310838559278,0.9357744107744108,0.9403619528619528
25,chebyshev,wine,reverse_distance,2,0.8366161616161616,0.8338984781440024,0.8429449635331988,0.8367724867724867
25,chebyshev,wine,reverse_distance,3,0.89272030651341,0.8933998014719166,0.8978625925556871,0.8961246715823373
25,chebyshev,wine,reverse_distance,4,0.8941860465116278,0.8971571795471718,0.8983612405826028,0.9052832244008715
25,chebyshev,wine,reverse_distance,5,0.9102543720190781,0.9101449207063241,0.9102841602841603,0.9164021164021164
25,chebyshev,wine,reverse_distance,6,0.9095238095238094,0.9119116225876894,0.9174965466632133,0.9189113355780023
27,chebyshev,wine,reverse_distance,2,0.8536616161616162,0.8492507309941519,0.8671258733378409,0.8494116037219486
27,chebyshev,wine,reverse_distance,3,0.8875478927203065,0.888281344100399,0.8903398411811386,0.89158615136876
27,chebyshev,wine,reverse_distance,4,0.8820413436692507,0.8839391077540012,0.8929335578135887,0.890725178960473
27,chebyshev,wine,reverse_distance,5,0.899161935044288,0.9004285317016321,0.9022459022459023,0.9061375661375661
27,chebyshev,wine,reverse_distance,6,0.9166666666666666,0.918094837261504,0.9210164835164836,0.9226851851851853
29,chebyshev,wine,reverse_distance,2,0.859469696969697,0.858158186419056,0.8687908496732026,0.8568851486954936
29,chebyshev,wine,reverse_distance,3,0.8814176245210729,0.8819123003753121,0.8930368499812943,0.8819243156199678
29,chebyshev,wine,reverse_distance,4,0.8825581395348837,0.8830531407965485,0.8898481356105195,0.885375816993464
29,chebyshev,wine,reverse_distance,5,0.8867708885355945,0.8905299636881214,0.8950989750989751,0.8965319865319865
29,chebyshev,wine,reverse_distance,6,0.9099206349206349,0.911092905833674,0.9165444123777458,0.9172138047138046
3,euclidean,wine,reverse_distance,2,0.9214646464646464,0.9231804239667143,0.9219873876123877,0.9334656084656086
3,euclidean,wine,reverse_distance,3,0.9381226053639846,0.938825224119094,0.9381923864553873,0.9428235443681668
3,euclidean,wine,reverse_distance,4,0.9156330749354005,0.9164192599962933,0.9169403309109191,0.9244553376906317
3,euclidean,wine,reverse_distance,5,0.9552115981527747,0.9554571696008347,0.9555011655011656,0.9606349206349207
3,euclidean,wine,reverse_distance,6,0.9273809523809523,0.9279341633100552,0.9318257359924026,0.9338383838383838
5,euclidean,wine,reverse_distance,2,0.9435606060606061,0.9456858969082089,0.9457648683455135,0.9518518518518517
5,euclidean,wine,reverse_distance,3,0.9545977011494253,0.955037165359138,0.9554364382262932,0.9596417069243156
5,euclidean,wine,reverse_distance,4,0.9497416020671834,0.9511703696630167,0.9509866767219709,0.9557461873638344
5,euclidean,wine,reverse_distance,5,0.9433146591970122,0.9432891059557728,0.9426961926961928,0.9504761904761905
5,euclidean,wine,reverse_distance,6,0.9440476190476191,0.9453588770875755,0.9464786756453424,0.9509680134680134
7,euclidean,wine,reverse_distance,2,0.9436868686868687,0.9459389897971592,0.943886476426799,0.951924831235176
7,euclidean,wine,reverse_distance,3,0.9549808429118775,0.956466584098163,0.9547630588652262,0.9604161369607594
7,euclidean,wine,reverse_distance,4,0.9550387596899225,0.9561716824646632,0.9547477644904115,0.9614923747276688
7,euclidean,wine,reverse_distance,5,0.960943800943801,0.961332792635878,0.9604595404595406,0.9650793650793652
7,euclidean,wine,reverse_distance,6,0.9662698412698413,0.9672561625718176,0.9685746352413019,0.9718013468013468
9,euclidean,wine,reverse_distance,2,0.9661616161616162,0.9667812619334867,0.9643837882547561,0.9716931216931217
9,euclidean,wine,reverse_distance,3,0.9496168582375479,0.9515332085828899,0.9508081054116859,0.954891304347826
9,euclidean,wine,reverse_distance,4,0.9719638242894058,0.9735674239780518,0.9730219331322273,0.9765795206971677
9,euclidean,wine,reverse_distance,5,0.9494973124384888,0.9514309625171563,0.9506870906870907,0.9569841269841269
9,euclidean,wine,reverse_distance,6,0.9611111111111112,0.962569182262277,0.9647327980661314,0.9675925925925926
11,euclidean,wine,reverse_distance,2,0.9380050505050506,0.9389345570178217,0.9369783810960282,0.9426655719759168
11,euclidean,wine,reverse_distance,3,0.9660919540229885,0.9667386181066875,0.9642026933048605,0.9706013221459445
11,euclidean,wine,reverse_distance,4,0.9434108527131783,0.9442573005502813,0.9444505045607986,0.9526143790849673
11,euclidean,wine,reverse_distance,5,0.960935220935221,0.9635136715136714,0.9639804639804641,0.9665079365079364
11,euclidean,wine,reverse_distance,6,0.9607142857142857,0.9628154335954847,0.9623176206509538,0.9662457912457912
13,euclidean,wine,reverse_distance,2,0.9382575757575757,0.9403015303905218,0.941243359258787,0.9428571428571428
13,euclidean,wine,reverse_distance,3,0.9440613026819924,0.9458061595919496,0.9441260608443272,0.9523752012882447
13,euclidean,wine,reverse_distance,4,0.9661498708010335,0.9676343748123667,0.9674340451430236,0.9707516339869282
13,euclidean,wine,reverse_distance,5,0.9550528679940443,0.957327153051291,0.9599222999222998,0.9612409812409812
13,euclidean,wine,reverse_distance,6,0.9603174603174605,0.9620423656599453,0.9618125701459035,0.9658249158249158
