Data_set,Boot,Max_sample,Cv,Max_feature,Number_of_est,Accuracy,F-score
diabetes.data,True,20,2,6,5,0.6588541666666667,0.5298338341629626
diabetes.data,True,20,4,6,5,0.68359375,0.5083849857551948
diabetes.data,True,20,6,6,5,0.6978637345113837,0.5818850680176092
diabetes.data,True,20,8,6,5,0.696839392295171,0.5508371799226182
diabetes.data,True,20,2,6,10,0.6484375,0.6258491140909764
diabetes.data,True,20,4,6,10,0.7005208333333334,0.5639370386728015
diabetes.data,True,20,6,6,10,0.6939475497975544,0.5363108230304714
diabetes.data,True,20,8,6,10,0.6965409658166033,0.544665764595628
diabetes.data,True,20,2,6,15,0.6848958333333333,0.5491531030066588
diabetes.data,True,20,4,6,15,0.7031249999999999,0.5757720126296983
diabetes.data,True,20,6,6,15,0.6679249577814401,0.46793891751956584
diabetes.data,True,20,8,6,15,0.686096039066739,0.5130129035374124
diabetes.data,True,20,2,6,20,0.6783854166666666,0.5272230427186828
diabetes.data,True,20,4,6,20,0.7109375,0.5718120347777798
diabetes.data,True,20,6,6,20,0.6797459161173167,0.5044177916116342
diabetes.data,True,20,8,6,20,0.675732501356484,0.4994573972523676
diabetes.data,True,20,2,8,5,0.6953125,0.5551785188611892
diabetes.data,True,20,4,8,5,0.703125,0.6172104141058427
diabetes.data,True,20,6,8,5,0.6731837594610265,0.5604814449997539
diabetes.data,True,20,8,8,5,0.7042186652197504,0.618586529271131
diabetes.data,True,20,2,8,10,0.6875,0.5619436133586562
diabetes.data,True,20,4,8,10,0.72265625,0.6292516663270659
diabetes.data,True,20,6,8,10,0.7004365074823496,0.5695210288676268
diabetes.data,True,20,8,8,10,0.6771839392295171,0.5067838027655853
diabetes.data,True,20,2,8,15,0.703125,0.6337269906139671
diabetes.data,True,20,4,8,15,0.6861979166666666,0.5129773825728592
diabetes.data,True,20,6,8,15,0.6913525230676107,0.5427704646288384
diabetes.data,True,20,8,8,15,0.6977211068909386,0.553380408813515
diabetes.data,True,20,2,8,20,0.7057291666666667,0.5647861720068132
diabetes.data,True,20,4,8,20,0.6940104166666666,0.5667922520157174
diabetes.data,True,20,6,8,20,0.6876297076237563,0.516352108360441
diabetes.data,True,20,8,8,20,0.6976397178513294,0.5810094508227314
diabetes.data,True,20,2,10,5,0.7291666666666666,0.6758854601056435
diabetes.data,True,20,4,10,5,0.6809895833333333,0.5121681475690769
diabetes.data,True,20,6,10,5,0.6706717074609859,0.5225443618227668
diabetes.data,True,20,8,10,5,0.6771025501899077,0.5098636110656034
diabetes.data,True,20,2,10,10,0.6848958333333333,0.5556532011297168
diabetes.data,True,20,4,10,10,0.6953125,0.551374348749466
diabetes.data,True,20,6,10,10,0.6861645360281999,0.5208472122820763
diabetes.data,True,20,8,10,10,0.693909386869235,0.5346331241308272
diabetes.data,True,20,2,10,15,0.6627604166666667,0.43230977927508085
diabetes.data,True,20,4,10,15,0.6875,0.5465169375818091
diabetes.data,True,20,6,10,15,0.7147507610785571,0.6167215545622887
diabetes.data,True,20,8,10,15,0.6837628865979382,0.5187697957100241
diabetes.data,True,20,2,10,20,0.73046875,0.652619881012046
diabetes.data,True,20,4,10,20,0.6822916666666667,0.5333487184251977
diabetes.data,True,20,6,10,20,0.699339158731612,0.5362381556825585
diabetes.data,True,20,8,10,20,0.6939636462289744,0.5433484158956128
diabetes.data,True,20,2,12,5,0.70703125,0.6099141661289029
diabetes.data,True,20,4,12,5,0.6940104166666666,0.5742455410498976
diabetes.data,True,20,6,12,5,0.7198778681916215,0.6162629086090157
diabetes.data,True,20,8,12,5,0.69694791101465,0.5899330584843289
diabetes.data,True,20,2,12,10,0.7044270833333334,0.5988076279505684
diabetes.data,True,20,4,12,10,0.7096354166666666,0.6019007093336515
diabetes.data,True,20,6,12,10,0.697914838679322,0.554874304775316
diabetes.data,True,20,8,12,10,0.7124932175800326,0.5958614216030342
diabetes.data,True,20,2,12,15,0.6901041666666666,0.5942789476061592
diabetes.data,True,20,4,12,15,0.6783854166666666,0.5083282765982755
diabetes.data,True,20,6,12,15,0.7031540888420924,0.574084276969648
diabetes.data,True,20,8,12,15,0.7083559413998914,0.5852415746352173
diabetes.data,True,20,2,12,20,0.6653645833333334,0.48781402105147037
diabetes.data,True,20,4,12,20,0.7057291666666666,0.6069799732870358
diabetes.data,True,20,6,12,20,0.6977416567478484,0.5553842675588988
diabetes.data,True,20,8,12,20,0.6887004883342376,0.541904351498409
diabetes.data,True,20,2,14,5,0.6731770833333334,0.4978254199383356
diabetes.data,True,20,4,14,5,0.6640625,0.4485250518903799
diabetes.data,True,20,6,14,5,0.7005489684428982,0.5652206666353586
diabetes.data,True,20,8,14,5,0.6810770482908302,0.5408796473847213
diabetes.data,True,20,2,14,10,0.7421875,0.6895050281497364
diabetes.data,True,20,4,14,10,0.6979166666666666,0.5415232765197723
diabetes.data,True,20,6,14,10,0.6876603065423508,0.5188964799127873
diabetes.data,True,20,8,14,10,0.7081117742810634,0.5916897622267852
diabetes.data,True,20,2,14,15,0.6822916666666667,0.5436143321067617
diabetes.data,True,20,4,14,15,0.69921875,0.5872386995593893
diabetes.data,True,20,6,14,15,0.6810377468259782,0.5062557469056344
diabetes.data,True,20,8,14,15,0.69938958220293,0.5594787326473671
diabetes.data,True,20,2,14,20,0.6927083333333334,0.5354986111668487
diabetes.data,True,20,4,14,20,0.6953125,0.5552701523752301
diabetes.data,True,20,6,14,20,0.6888500878705569,0.5412974656159949
diabetes.data,True,20,8,14,20,0.6900705371676614,0.5301564361068463
diabetes.data,True,40,2,2,5,0.6510416666666666,0.3943217665615142
diabetes.data,True,40,4,2,5,0.6549479166666666,0.5337098636378803
diabetes.data,True,40,6,2,5,0.678433898070154,0.47615364256728676
diabetes.data,True,40,8,2,5,0.6640803038524146,0.4589884541056448
diabetes.data,True,40,2,2,10,0.6653645833333333,0.44110814613164234
diabetes.data,True,40,4,2,10,0.6510416666666666,0.3943217665615142
diabetes.data,True,40,6,2,10,0.6678336378919204,0.46557743082133135
diabetes.data,True,40,8,2,10,0.6510580575149214,0.39772914893304767
diabetes.data,True,40,2,2,15,0.6575520833333333,0.5187260781196341
diabetes.data,True,40,4,2,15,0.6979166666666666,0.5384322580742977
diabetes.data,True,40,6,2,15,0.6549238349203442,0.40567870757986574
diabetes.data,True,40,8,2,15,0.6653418339663593,0.45507167117757724
diabetes.data,True,40,2,2,20,0.6549479166666667,0.41309374661783094
diabetes.data,True,40,4,2,20,0.6510416666666666,0.3943217665615142
diabetes.data,True,40,6,2,20,0.6704277108893364,0.4555262888964227
diabetes.data,True,40,8,2,20,0.6497693977211069,0.393850617664143
diabetes.data,True,40,2,4,5,0.65234375,0.398336940854919
diabetes.data,True,40,4,4,5,0.6770833333333333,0.4843863124250006
diabetes.data,True,40,6,4,5,0.6627161475818428,0.49641324028532985
diabetes.data,True,40,8,4,5,0.6484807379272924,0.40198082350664255
diabetes.data,True,40,2,4,10,0.66796875,0.4863558081244187
diabetes.data,True,40,4,4,10,0.6979166666666666,0.5478527706590921
diabetes.data,True,40,6,4,10,0.6719024992878797,0.47852794106920554
diabetes.data,True,40,8,4,10,0.6628187737384699,0.45181834004506694
diabetes.data,True,40,2,4,15,0.6549479166666667,0.44974748614559046
diabetes.data,True,40,4,4,15,0.65625,0.4161868375064264
diabetes.data,True,40,6,4,15,0.652329602967507,0.41963875855536714
diabetes.data,True,40,8,4,15,0.658790016277808,0.4333563214137983
diabetes.data,True,40,2,4,20,0.6549479166666666,0.4094825998343823
diabetes.data,True,40,4,4,20,0.6653645833333333,0.4482871015292816
diabetes.data,True,40,6,4,20,0.6732859677969033,0.4835542982943722
diabetes.data,True,40,8,4,20,0.6576098752034727,0.4564347181070587
diabetes.data,True,40,2,6,5,0.6575520833333334,0.5113579536442276
diabetes.data,True,40,4,6,5,0.72265625,0.6476420859459088
diabetes.data,True,40,6,6,5,0.6537335767258744,0.5007415751284329
diabetes.data,True,40,8,6,5,0.6693434617471514,0.5416698557714776
diabetes.data,True,40,2,6,10,0.6979166666666667,0.5482554483126483
diabetes.data,True,40,4,6,10,0.6666666666666666,0.4664267763451188
diabetes.data,True,40,6,6,10,0.6834483852672485,0.5211578541300111
diabetes.data,True,40,8,6,10,0.6706592512208356,0.4844260458968674
diabetes.data,True,40,2,6,15,0.6901041666666667,0.5153023430277512
diabetes.data,True,40,4,6,15,0.6809895833333334,0.5493208796188933
diabetes.data,True,40,6,6,15,0.6912113706535229,0.5428577280536492
diabetes.data,True,40,8,6,15,0.6887276180141074,0.5392131966361804
diabetes.data,True,40,2,6,20,0.6744791666666667,0.5055057123293794
diabetes.data,True,40,4,6,20,0.6783854166666666,0.4888062609704535
diabetes.data,True,40,6,6,20,0.6939778308053063,0.5409119157871262
diabetes.data,True,40,8,6,20,0.6874932175800326,0.5439655879067112
diabetes.data,True,40,2,8,5,0.6953125,0.6056040592238894
diabetes.data,True,40,4,8,5,0.69140625,0.5712203303660468
diabetes.data,True,40,6,8,5,0.6770097369732854,0.513806249013439
diabetes.data,True,40,8,8,5,0.6953065653825286,0.5590095322114147
diabetes.data,True,40,2,8,10,0.70703125,0.677385933856719
diabetes.data,True,40,4,8,10,0.73046875,0.6297780346767776
diabetes.data,True,40,6,8,10,0.6927068232568313,0.5725682685538874
diabetes.data,True,40,8,8,10,0.7081660336408031,0.6124580633399067
diabetes.data,True,40,2,8,15,0.6627604166666667,0.4442853922411074
diabetes.data,True,40,4,8,15,0.6809895833333334,0.48606612011915123
diabetes.data,True,40,6,8,15,0.6874869656554559,0.5341005244572259
diabetes.data,True,40,8,8,15,0.6861502984264786,0.5172223654252862
diabetes.data,True,40,2,8,20,0.7083333333333333,0.6376828591083232
diabetes.data,True,40,4,8,20,0.6770833333333333,0.5034450802966193
diabetes.data,True,40,6,8,20,0.6953001014771409,0.5433388584731244
diabetes.data,True,40,8,8,20,0.6887004883342376,0.5202479991667647
diabetes.data,True,40,2,10,5,0.6875,0.5191529764830102
diabetes.data,True,40,4,10,5,0.6744791666666666,0.5472095939998199
diabetes.data,True,40,6,10,5,0.6954434792671265,0.5386662935899897
diabetes.data,True,40,8,10,5,0.6719750406945197,0.4861123685721231
diabetes.data,True,40,2,10,10,0.7135416666666667,0.6172313932630682
diabetes.data,True,40,4,10,10,0.6744791666666667,0.5067965197923259
diabetes.data,True,40,6,10,10,0.7174063498240045,0.635721989879383
diabetes.data,True,40,8,10,10,0.6838442756375475,0.5369939674970844
diabetes.data,True,40,2,10,15,0.6809895833333333,0.5052349853927341
diabetes.data,True,40,4,10,15,0.6770833333333334,0.5124248292534774
diabetes.data,True,40,6,10,15,0.692706028479725,0.5527191172989623
diabetes.data,True,40,8,10,15,0.6822571893651654,0.5158076787898342
diabetes.data,True,40,2,10,20,0.6692708333333333,0.47391585760517796
diabetes.data,True,40,4,10,20,0.703125,0.5718101798403243
diabetes.data,True,40,6,10,20,0.6926555601334717,0.551155923833938
diabetes.data,True,40,8,10,20,0.684888768312534,0.5347883253903815
diabetes.data,True,40,2,12,5,0.6875,0.5704731248508796
diabetes.data,True,40,4,12,5,0.6627604166666666,0.48915323483671236
diabetes.data,True,40,6,12,5,0.690029616574091,0.5337558140342348
diabetes.data,True,40,8,12,5,0.6914405860010852,0.5655742858429835
diabetes.data,True,40,2,12,10,0.70703125,0.5955957539892502
diabetes.data,True,40,4,12,10,0.7213541666666667,0.6535640179996691
diabetes.data,True,40,6,12,10,0.7058092007212761,0.6033685016574992
diabetes.data,True,40,8,12,10,0.6796527400976669,0.48763391692541025
diabetes.data,True,40,2,12,15,0.73828125,0.6722335447863976
diabetes.data,True,40,4,12,15,0.71484375,0.6002800170415072
diabetes.data,True,40,6,12,15,0.6978230419235386,0.5825072702632791
diabetes.data,True,40,8,12,15,0.6976125881714597,0.5557946646997963
diabetes.data,True,40,2,12,20,0.7265625,0.6674795889739085
diabetes.data,True,40,4,12,20,0.7005208333333333,0.5915763717497728
diabetes.data,True,40,6,12,20,0.7147201621599626,0.6003282932045148
diabetes.data,True,40,8,12,20,0.6914405860010852,0.5119784378588643
diabetes.data,True,40,2,14,5,0.6731770833333334,0.4703974241552644
diabetes.data,True,40,4,14,5,0.6901041666666667,0.574259462992361
diabetes.data,True,40,6,14,5,0.6529287854279843,0.5590766056875475
diabetes.data,True,40,8,14,5,0.670252306022789,0.5173840416435443
diabetes.data,True,40,2,14,10,0.7044270833333333,0.5557966470427466
diabetes.data,True,40,4,14,10,0.6796875,0.49771649537443163
diabetes.data,True,40,6,14,10,0.7004685369997355,0.5413324551976797
diabetes.data,True,40,8,14,10,0.6939636462289744,0.5376223029836846
diabetes.data,True,40,2,14,15,0.703125,0.6305907687785439
diabetes.data,True,40,4,14,15,0.6809895833333334,0.5145329559996321
diabetes.data,True,40,6,14,15,0.7031851646269507,0.5656431641576368
diabetes.data,True,40,8,14,15,0.7007053716766143,0.5654922005530043
diabetes.data,True,40,2,14,20,0.7057291666666667,0.6071340757535186
diabetes.data,True,40,4,14,20,0.69140625,0.5299488904712085
diabetes.data,True,40,6,14,20,0.6967545435817616,0.5362516113766276
diabetes.data,True,40,8,14,20,0.6679734129137277,0.46452453371056146
diabetes.data,True,60,2,2,5,0.6510416666666666,0.3943217665615142
diabetes.data,True,60,4,2,5,0.6705729166666666,0.520580344735704
diabetes.data,True,60,6,2,5,0.6640586055921789,0.45552493307748204
diabetes.data,True,60,8,2,5,0.6312398263700489,0.4570564493214446
diabetes.data,True,60,2,2,10,0.6497395833333333,0.39732398899871146
diabetes.data,True,60,4,2,10,0.6588541666666666,0.44911722829703904
diabetes.data,True,60,6,2,10,0.6588199912510935,0.43490894507758915
diabetes.data,True,60,8,2,10,0.6615301139446554,0.469424331515111
diabetes.data,True,60,2,2,15,0.6549479166666666,0.4094825998343823
diabetes.data,True,60,4,2,15,0.6536458333333333,0.4054987278114582
diabetes.data,True,60,6,2,15,0.6484231940120857,0.41155077545901925
diabetes.data,True,60,8,2,15,0.664161692892024,0.44377119694586836
diabetes.data,True,60,2,2,20,0.6549479166666666,0.4062080451255869
diabetes.data,True,60,4,2,20,0.6744791666666666,0.46564235423630285
diabetes.data,True,60,6,2,20,0.6732242930934506,0.5069540886917168
diabetes.data,True,60,8,2,20,0.6510851871947911,0.3978435181070247
diabetes.data,True,60,2,4,5,0.6627604166666667,0.4673471706395955
diabetes.data,True,60,4,4,5,0.6744791666666666,0.48204898561338577
diabetes.data,True,60,6,4,5,0.6823600174978127,0.5233011541678347
diabetes.data,True,60,8,4,5,0.6643516006511123,0.48123101544657754
diabetes.data,True,60,2,4,10,0.6848958333333333,0.5853035329410612
diabetes.data,True,60,4,4,10,0.6875000000000001,0.5056157870322986
diabetes.data,True,60,6,4,10,0.6691357212252537,0.4591977356262103
diabetes.data,True,60,8,4,10,0.6717580032555617,0.47042464951448093
diabetes.data,True,60,2,4,15,0.7096354166666667,0.6004235186897725
diabetes.data,True,60,4,4,15,0.6640625,0.48240481172113214
diabetes.data,True,60,6,4,15,0.6601119809151762,0.4651866201722943
diabetes.data,True,60,8,4,15,0.6717308735756918,0.47847393415118783
diabetes.data,True,60,2,4,20,0.66015625,0.4327812278503703
diabetes.data,True,60,4,4,20,0.703125,0.5686584832126783
diabetes.data,True,60,6,4,20,0.6666831185527681,0.4346858997946516
diabetes.data,True,60,8,4,20,0.6704150841020076,0.46733000964887816
diabetes.data,True,60,2,6,5,0.7109375,0.6774956994135077
diabetes.data,True,60,4,6,5,0.6588541666666666,0.5758724172811772
diabetes.data,True,60,6,6,5,0.6599387989837026,0.499323305883562
diabetes.data,True,60,8,6,5,0.6798697775366251,0.5281438446164217
diabetes.data,True,60,2,6,10,0.6966145833333333,0.5496150582957224
diabetes.data,True,60,4,6,10,0.6940104166666666,0.5342025679299275
diabetes.data,True,60,6,6,10,0.6653403426315897,0.5022532947782773
diabetes.data,True,60,8,6,10,0.6862316874660879,0.5337332250703901
diabetes.data,True,60,2,6,15,0.67578125,0.4937058991095792
diabetes.data,True,60,4,6,15,0.6848958333333334,0.5080267511094019
diabetes.data,True,60,6,6,15,0.7123705626004598,0.5838803868857657
diabetes.data,True,60,8,6,15,0.6809956592512209,0.5172319672702663
diabetes.data,True,60,2,6,20,0.6848958333333333,0.5216281139927131
diabetes.data,True,60,4,6,20,0.6796875000000001,0.49357189357189357
diabetes.data,True,60,6,6,20,0.7005901378970071,0.564745496280299
diabetes.data,True,60,8,6,20,0.6795442213781877,0.4938922837177787
diabetes.data,True,60,2,8,5,0.7109375,0.5937198053127637
diabetes.data,True,60,4,8,5,0.7239583333333334,0.6697285670867896
diabetes.data,True,60,6,8,5,0.6980059996134204,0.5627607738764387
diabetes.data,True,60,8,8,5,0.6875474769397721,0.5578491774147893
diabetes.data,True,60,2,8,10,0.6927083333333333,0.5483417007965258
diabetes.data,True,60,4,8,10,0.6809895833333334,0.5267499230771168
diabetes.data,True,60,6,8,10,0.7069985051832184,0.5820135559902707
diabetes.data,True,60,8,8,10,0.687330439500814,0.5519839819533247
diabetes.data,True,60,2,8,15,0.6848958333333333,0.5323020587479375
diabetes.data,True,60,4,8,15,0.7122395833333334,0.6488851050862602
diabetes.data,True,60,6,8,15,0.6823396712038902,0.512209713931237
diabetes.data,True,60,8,8,15,0.7044628323385784,0.5834218123368226
diabetes.data,True,60,2,8,20,0.703125,0.5828300333545262
diabetes.data,True,60,4,8,20,0.6966145833333333,0.5594182712927862
diabetes.data,True,60,6,8,20,0.6809355384901014,0.4977099323098791
diabetes.data,True,60,8,8,20,0.694017905588714,0.5459392149665601
diabetes.data,True,60,2,10,5,0.6888020833333333,0.5246039420579652
diabetes.data,True,60,4,10,5,0.6861979166666666,0.5863943739724733
diabetes.data,True,60,6,10,5,0.7137226374137825,0.6563246092301886
diabetes.data,True,60,8,10,5,0.6747422680412372,0.4936806460174295
diabetes.data,True,60,2,10,10,0.6953125,0.540600485354704
diabetes.data,True,60,4,10,10,0.703125,0.5498823298975383
diabetes.data,True,60,6,10,10,0.6941107970151986,0.5333194291914195
diabetes.data,True,60,8,10,10,0.6785811177428107,0.5086840376357064
diabetes.data,True,60,2,10,15,0.6796875,0.4987677716994191
diabetes.data,True,60,4,10,15,0.6940104166666666,0.5644236667633721
diabetes.data,True,60,6,10,15,0.6914241324848929,0.5494063289205603
diabetes.data,True,60,8,10,15,0.6966223548562127,0.5592832581877613
diabetes.data,True,60,2,10,20,0.69921875,0.5740173257643462
diabetes.data,True,60,4,10,20,0.6927083333333334,0.5375254191856687
diabetes.data,True,60,6,10,20,0.675767738789192,0.49652188057467034
